"SMILES","ALDH1_inhibition"
"CCOC(=O)N1CCN(C(=O)CCn2c(=S)[nH]c3cc(OCC)c(OCC)cc3c2=O)CC1","0"
"Cn1cc(-c2nc3cnc(N4CC[NH+](C)CC4)nc3n(CCc3ccccc3)c2=O)c2ccccc21","0"
"CC(=O)N1CCC2(CC1)CCN(c1ccccc1)CC2","0"
"N#Cc1ccc(C[NH+]2CCC3(CC[NH2+]CC3)CC2)cc1","0"
"COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(C4CC4)c3n2)c1","0"
"O=C(c1cccc(F)c1)N1CCC2(CC1)CC[NH+](Cc1ccncc1)CC2","0"
"O=C(Oc1ccccc1)N1CCC2(CCCN(c3ncccn3)C2)CC1","0"
"COc1cccc(Cn2c(=O)c(C)nc3cnc(Nc4ccccc4)nc32)c1","0"
"C[NH+](C)Cc1ccccc1-c1ccc2ncnc(NCc3cccs3)c2c1","0"
"C[NH+](C)Cc1ccccc1-c1ccc2ncnc(N3CCOCC3)c2c1","0"
"CC1CCCCC12NC(=O)N(Cn1nnc3ccccc3c1=O)C2=O","0"
"COc1ccc(NC(=O)COc2ccccc2C#N)c(S(=O)(=O)N2CCCCC2)c1","0"
"Cc1cc(O)nc(NC(=[NH2+])Nc2cccc3ccccc23)n1","0"
"O=C(OCC(=O)N1CCOCC1)C(c1ccccc1)c1ccccc1","0"
"C[NH+](C)C(CNC(=O)C1CCCN(C(=O)c2ccc(Cl)cc2)C1)c1ccco1","0"
"CC1(C)Cc2cccc(OCC(=O)Nc3ccccc3N3CCOCC3)c2O1","0"
"Cc1csc(C2=C(N)[NH+](CCc3ccccc3)CC2=O)n1","0"
"N#C/C(=C(/O)COC(=O)CCCNC(=O)c1ccc(Cl)cc1)c1nc2ccccc2[nH]1","0"
"Cc1cc(NC(=O)c2cncc(Br)c2)n(-c2ccccn2)n1","0"
"CCCC1(CCC)NC(=O)NC1=O","0"
"O=C1c2ccccc2C(=O)N1CCCCSc1nnc(-c2ccc(OC(F)F)cc2)o1","0"
"O=C(NCC(c1cccs1)[NH+]1CCOCC1)c1cc2ccccc2o1","0"
"O=C(COc1ccc(Cl)cc1)N1CCN(c2ncccn2)CC1","0"
"C=CCn1c(SCC(=O)NCc2cccs2)nnc1C1CCCCC1","0"
"Cc1sc2ncnc(OCC(=O)NCc3cccs3)c2c1C","0"
"N#C/C(=C1/CCCCC[NH2+]1)c1nc2ccccc2s1","0"
"O=C(c1ccco1)N1CC[NH+](CC(O)COc2ccc3oc4ccccc4c3c2)CC1","0"
"CC(=O)NS(=O)(=O)c1ccccc1","0"
"COc1ccc(-n2c(C)cc(C(=O)Cn3nnc4ccccc4c3=O)c2C)cc1","0"
"Cc1cc(=O)n2c(ccc3ccccc32)c1C#N","0"
"O=C(COC(=O)CCC(=O)c1ccc(F)cc1)Nc1ccc(N2CCOCC2)cc1","0"
"Cc1cc(C)c2c(C[NH+]3CCN(C)CC3)cc(=O)oc2c1","0"
"COCCn1c(C)nc2oc3ccc(Br)cc3c(=O)c2c1=O","0"
"CN(Cc1ccccc1)c1nc2c(c(=O)[nH]c(=O)n2C)n1CCCSc1ncccn1","0"
"O=C(Nc1ccc2c(c1)nc1n2CCOC1)c1ccco1","0"
"COc1ccc(C(CCN2C(=O)CCC2=O)C(C)C)cc1","0"
"COc1ccccc1NC(=O)CCSc1nnnn1C","0"
"Cc1cc(C)c2oc(=O)cc(C[NH+]3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1","0"
"Cc1ccc(N2C(=O)NC(=O)/C(=C\Nc3ccccc3N)C2=O)cc1C","0"
"CCOC(=O)c1cnn(-c2cc(C)nc3c(-c4ccccc4)cnn23)c1N","0"
"O=C1CC(c2ccccc2)n2nc(NC(=O)C3CCCO3)nc2N1","0"
"COc1ccc2c(c1OC)C(=O)OC2Nc1ccccc1S(=O)(=O)[C-](F)F","0"
"Cc1nc(O)nc(O)c1CSc1nnc([C@@H](NC(=O)OC(C)(C)C)C(C)C)o1","0"
"[NH3+]CCCCCc1nnc(SCc2cccc(Cl)c2)o1","0"
"Nc1c(N2CCCCC2)c(=O)[nH]c(=O)n1-c1ccccc1","0"
"CCCCOP(=O)(c1ccc(N(C)C)cc1)C(O)c1ccncc1","0"
"Cc1nnc2n(C3CCCCC3)c(=O)c3c4c(sc3n12)COC(C)(C)C4","0"
"CCCC1C(c2ccc(OC)cc2)C(C#N)(C#N)C2(C#N)CC1([NH3+])NC2=O","0"
"CC[NH+](CC)CCN1C(=O)C(O)=C(C(=O)c2ccc(F)cc2)C1c1cccnc1","0"
"O=C1NCC(COCC2CC=CCC2)O1","0"
"Nc1nc(-c2cccnc2)nc(N2CCCCC2)n1","0"
"CCCc1nc2ccccc2c(=O)n1/N=C/c1ccc(O)cc1","0"
"CCCn1c(=N)n(CCOc2ccc(OC)cc2)c2ccccc21","0"
"CC/C(=N\c1ccc(N)cc1)C1=C([O-])C(C(=O)OC)C(C)(C)CC1=O","0"
"COCC[NH2+]CC(=O)NC12CC3CC(CC(C3)C1)C2","0"
"Cc1cc(OCC(=O)[O-])c2ccccc2n1","0"
"[O-]c1c(/C=N/CCCn2ccnc2)c(-c2ccccc2)nn1-c1nc2ccccc2s1","0"
"CN(C)c1nc(OCCOC(=O)Nc2ccc(Cl)cc2Cl)nc(N(C)C)n1","0"
"COc1cc2c(cc1OC)C1(CCCC1)C([NH3+])=C2C#N","0"
"CN1C(=O)C(=C([O-])c2ccccc2Cl)C(=O)N(C)C1=O","0"
"Cc1cccc(C)c1NC(=O)C(NC=O)c1ccc(N(C)C)cc1","0"
"O=C1N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@@H]12","0"
"COc1ccc2[nH]cc(CC[NH+](C)C)c2c1","0"
"CCC(=O)c1ccc(O)cc1","0"
"O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl","0"
"COc1ccc(C(c2nnnn2C(C)(C)C)[NH+]2CCN(C)CC2)cc1OC","0"
"O=C([O-])CCn1c(C(=O)[O-])cc2sccc21","0"
"O=C(c1cn(CC(=O)N2CCCC2)c2ccccc12)C1CCCCC1","0"
"CCOC(=O)CN1C(=O)NC2NC(=O)NC21","0"
"Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nn1cnnc1","0"
"O=S(=O)(Cc1ccccc1)N1CCC(c2nc(-c3cccs3)no2)CC1","0"
"O=C(CN1C(=O)CSC1=O)NC1CCCCC1","0"
"CC(C)N(C(=O)CSc1nnnn1C1CCCC1)C(C)C","0"
"Cc1ccc2cc3c(N)c(C(=O)N4CCOCC4)sc3nc2c1","0"
"Cn1c(=O)[nH]c(=O)c2[nH]c(NCCC[NH+]3CCOCC3)nc21","0"
"O=C(c1cnn2c(C(F)F)cc(-c3ccccc3)nc12)N1CCOCC1","0"
"COc1ccccc1C(=O)Nc1ccc2c(c1)OCCO2","0"
"CC(C)(C)n1nnnc1C(c1ccc(C#N)cc1)[NH+]1CCCC2(CCCCC2)C1","0"
"CCOC(=O)CSc1nnc(Cc2ccccc2)n1CC1CCCO1","0"
"O=C(NC1CCCCC1)C(c1ccccc1)N(Cc1ccco1)C(=O)Cn1cnc2ccccc21","0"
"CC(C)CCOc1cccc(OCC(=O)NC2CCS(=O)(=O)C2)c1","0"
"CCCc1cc(Nc2cccc(OC)c2)n2ncnc2n1","0"
"CCn1nnc(NC(=O)c2c(OC)cccc2OC)n1","0"
"Cc1cccc(NC(=O)CSc2nnc(-c3ccco3)o2)c1C","0"
"Cn1ccnc1Sc1nc2c(c(=O)n(C)c(=O)n2C)n1C","0"
"CCNC(=O)C1CC(=O)N(Cc2ccc(F)cc2)C(=[NH+]c2ccc(OC)cc2)S1","0"
"COc1ccc(N2C(=O)C(Cl)=C([NH+]3CCCC3)C2=O)cc1","0"
"CCC(C)(C)n1nnnc1C(c1ccccn1)[NH+]1CCOCC1","0"
"Cc1c(C(=O)Nc2ccc(-n3cnnn3)cc2)oc2ccccc12","0"
"CC[NH+]1CCN(C(=O)CN(c2ccc(C)cc2)S(C)(=O)=O)CC1","0"
"Cc1cc(NC(=O)CSc2nnc(CNc3ccc(F)cc3)n2C2CCCCC2)no1","0"
"CS(=O)(=O)Nc1ccccc1C(=O)N1CCCC1","0"
"CON(C)c1nc(OCCNC(=O)OCc2ccc(Cl)cc2Cl)nc(N(C)C)n1","0"
"O=S(=O)(NC1CC1)c1cccc(S(=O)(=O)N2CCCC2)c1","0"
"O=C1c2ccccc2C(=O)N1c1ccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)cc1","0"
"CNC(=O)CSc1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)n1-c1cccc(C)c1C","0"
"O=C(C[NH+]1CCC(O)(c2ccc3c(c2)OCO3)CC1)N1CCOCC1","0"
"CC(C)(C)Nc1nc(OCC(F)(F)F)nc(OCC(F)(F)F)n1","0"
"CCc1c(C)nc2ncnn2c1N1CCCC(C(=O)NCc2ccc3c(c2)OCO3)C1","0"
"COc1ccc(N2C(=O)CC([NH2+]C3CC3)C2=O)cc1","0"
"CCNc1oc(COc2cccc(C)c2)nc1C#N","0"
"NC(=O)Cn1cnc(-c2ccccc2)c1","0"
"Cc1cc(NC(=O)CSc2nc3c(c(=O)n(C)c(=O)n3C)n2C(C)C)no1","0"
"O=C(Cn1nnc2c(cnn2-c2ccccc2)c1=O)NCc1cccs1","0"
